Date,Country/Region,Confirmed
2021/04/10,France,5001723
2021/04/11,France,5119625
2021/04/12,France,5128175
2021/04/13,France,5167305
2021/04/14,France,5210812
2021/04/15,France,5248857
2021/04/16,France,5285307
2021/04/17,France,5321180
2021/04/18,France,5350558
2021/04/19,France,5357266
2021/04/20,France,5401341
2021/04/21,France,5436265
2021/04/22,France,5469669
2021/04/23,France,5502009
2021/04/24,France,5534651
2021/04/25,France,5559156
2021/04/26,France,5565113
2021/04/27,France,5595437
2021/04/28,France,5626979
2021/04/29,France,5653526
2021/04/30,France,5677829
2021/05/01,France,5703499
2021/05/02,France,5713420
2021/05/03,France,5717187
2021/05/04,France,5741564
2021/05/05,France,5767568
2021/05/06,France,5789281
2021/05/07,France,5808420
2021/05/08,France,5829199
2021/05/09,France,5838327
2021/05/10,France,5841626
2021/05/11,France,5861417
2021/05/12,France,5882915
2021/05/13,France,5902376
2021/05/14,France,5909419
2021/05/15,France,5925104
2021/05/16,France,5939130
2021/05/17,France,5942481
2021/05/18,France,5959704
2021/05/19,France,5978761
2021/05/20,France,5629921
2021/05/21,France,5642724
2021/05/22,France,5655335
2021/05/23,France,5665101
2021/05/24,France,5667331
2021/05/25,France,5670486
2021/05/26,France,5683143
2021/05/27,France,5697076
2021/05/28,France,5708350
2021/05/29,France,5719877
2021/05/30,France,5728539
2021/05/31,France,5728909
2021/06/01,France,5738762
2021/06/02,France,5740116
2021/06/03,France,5755675
2021/06/04,France,5762633
2021/06/05,France,5769287
2021/06/06,France,5774467
2021/06/07,France,5775641
2021/06/08,France,5781662
2021/06/09,France,5787231
2021/06/10,France,5791714
2021/06/11,France,5795593
2021/06/12,France,5799565
2021/06/13,France,5802538
2021/06/14,France,5803236
2021/06/15,France,5806479
2021/06/16,France,5809543
2021/06/17,France,5811592
2021/06/18,France,5814779
2021/06/19,France,5817403
2021/06/20,France,5819313
2021/06/21,France,5819809
2021/06/22,France,5822022
2021/06/23,France,5824352
2021/06/24,France,5826360
2021/06/25,France,5828348
2021/06/26,France,5830476
2021/06/27,France,5832110
2021/06/28,France,5832628
2021/06/29,France,5836023
2021/06/30,France,5837403
2021/07/01,France,5840067
2021/07/02,France,5842754
2021/07/03,France,5845760
2021/07/04,France,5848365
2021/07/05,France,5849167
2021/07/06,France,5852755
2021/07/07,France,5856838
2021/07/08,France,5861284
2021/07/09,France,5865864
2021/07/10,France,5870560
2021/07/11,France,5874874
2021/07/12,France,5876142
2021/07/13,France,5883100
2021/07/14,France,5884550
2021/07/15,France,5895608
2021/07/16,France,5906543
2021/07/17,France,5917548
2021/07/18,France,5930080
2021/07/19,France,5934273
2021/07/20,France,5952490
2021/07/21,France,5974063
2021/07/22,France,5996163
2021/07/23,France,6015572
2021/07/24,France,6041313
2021/07/25,France,6056555
2021/07/26,France,6061969
2021/07/27,France,6089097
2021/07/28,France,6117020
2021/07/29,France,6142449
2021/07/30,France,6166759
2021/07/31,France,6190621
2021/08/01,France,6210335
2021/08/02,France,6218927
2021/08/03,France,6243225
2021/08/04,France,6272466
2021/08/05,France,6299415
2021/08/06,France,6325146
2021/08/07,France,6351003
2021/08/08,France,6371463
2021/08/09,France,6378681
2021/08/10,France,6407573
2021/08/11,France,6440367
2021/08/12,France,6470038
2021/08/13,France,6497785
2021/08/14,France,6522212
2021/08/15,France,6543481
2021/08/16,France,6556878
2021/08/17,France,6582001
2021/08/18,France,6612028
2021/08/19,France,6637417
2021/08/20,France,6660365
2021/08/21,France,6683078
2021/08/22,France,6700378
2021/08/23,France,6708289
2021/08/24,France,6734203
2021/08/25,France,6757909
2021/08/26,France,6777592
2021/08/27,France,6778049
2021/08/28,France,6813680
2021/08/29,France,6827310
2021/08/30,France,6834998
2021/08/31,France,6835022
2021/09/01,France,6868151
2021/09/02,France,6882305
2021/09/03,France,6897529
2021/09/04,France,6910865
2021/09/05,France,6921275
2021/09/06,France,6924325
2021/09/07,France,6938866
2021/09/08,France,6944797
2021/09/09,France,6962917
2021/09/10,France,6972934
2021/09/11,France,6982683
2021/09/12,France,6990662
2021/09/13,France,6992980
2021/09/14,France,7007436
2021/09/15,France,7007819
2021/09/16,France,7022203
2021/09/17,France,7029959
2021/09/18,France,7037931
2021/09/19,France,7043875
2021/09/20,France,7045422
2021/09/21,France,7054198
2021/09/22,France,7061323
2021/09/23,France,7068630
2021/09/24,France,7075305
2021/09/25,France,7080675
2021/09/26,France,7085607
2021/09/27,France,7087110
2021/09/28,France,7094334
2021/09/29,France,7100572
2021/09/30,France,7106028
2021/10/01,France,7111154
2021/10/02,France,7116415
2021/10/03,France,7120214
2021/10/04,France,7121507
2021/10/05,France,7127454
2021/10/06,France,7137177
2021/10/07,France,7142387
2021/10/08,France,7147186
2021/10/09,France,7152009
2021/10/10,France,7156066
2021/10/11,France,7157206
2021/10/12,France,7163317
2021/10/13,France,7164924
2021/10/14,France,7174580
2021/10/15,France,7180773
2021/10/16,France,7185744
2021/10/17,France,7189566
2021/10/18,France,7190716
2021/10/19,France,7196754
2021/10/20,France,7202840
2021/10/21,France,7209126
2021/10/22,France,7215584
2021/10/23,France,7221941
2021/10/24,France,7226974
2021/10/25,France,7228331
2021/10/26,France,7235100
2021/10/27,France,7242180
2021/10/28,France,7248285
2021/10/29,France,7254779
2021/10/30,France,7262178
2021/10/31,France,7268527
2021/11/01,France,7270410
2021/11/02,France,7272516
2021/11/03,France,7282823
2021/11/04,France,7292220
2021/11/05,France,7301303
2021/11/06,France,7310967
2021/11/07,France,7319526
2021/11/08,France,7321767
2021/11/09,France,7334332
2021/11/10,France,7346277
2021/11/11,France,7358920
2021/11/12,France,7362807
2021/11/13,France,7377483
2021/11/14,France,7389989
2021/11/15,France,7393296
2021/11/16,France,7413180
2021/11/17,France,7433545
2021/11/18,France,7453941
2021/11/19,France,7475211
2021/11/20,France,7497912
2021/11/21,France,7517669
2021/11/22,France,7523008
2021/11/23,France,7553513
2021/11/24,France,7586146
2021/11/25,France,7619656
2021/11/26,France,7654128
2021/11/27,France,7691217
2021/11/28,France,7722804
2021/11/29,France,7731351
2021/11/30,France,7778575
2021/12/01,France,7829045
2021/12/02,France,7877490
2021/12/03,France,7927361
2021/12/04,France,7978825
2021/12/05,France,8020978
2021/12/06,France,8032613
2021/12/07,France,8091667
2021/12/08,France,8153025
2021/12/09,France,8209911
2021/12/10,France,8265076
2021/12/11,France,8318995
2021/12/12,France,8362843
2021/12/13,France,8374944
2021/12/14,France,8438360
2021/12/15,France,8504074
2021/12/16,France,8564979
2021/12/17,France,8623131
2021/12/18,France,8681667
2021/12/19,France,8730140
2021/12/20,France,8745272
2021/12/21,France,8818154
2021/12/22,France,8902466
2021/12/23,France,8994106
2021/12/24,France,9088232
2021/12/25,France,9192843
2021/12/26,France,9220540
2021/12/27,France,9251021
2020/01/22,Gabon,0
2020/01/23,Gabon,0
2020/01/24,Gabon,0
2020/01/25,Gabon,0
2020/01/26,Gabon,0
2020/01/27,Gabon,0
2020/01/28,Gabon,0
2020/01/29,Gabon,0
2020/01/30,Gabon,0
2020/01/31,Gabon,0
2020/02/01,Gabon,0
2020/02/02,Gabon,0
2020/02/03,Gabon,0
2020/02/04,Gabon,0
2020/02/05,Gabon,0
2020/02/06,Gabon,0
2020/02/07,Gabon,0
2020/02/08,Gabon,0
2020/02/09,Gabon,0
2020/02/10,Gabon,0
2020/02/11,Gabon,0
2020/02/12,Gabon,0
2020/02/13,Gabon,0
2020/02/14,Gabon,0
2020/02/15,Gabon,0
2020/02/16,Gabon,0
2020/02/17,Gabon,0
2020/02/18,Gabon,0
2020/02/19,Gabon,0
2020/02/20,Gabon,0
2020/02/21,Gabon,0
2020/02/22,Gabon,0
2020/02/23,Gabon,0
2020/02/24,Gabon,0
2020/02/25,Gabon,0
2020/02/26,Gabon,0
2020/02/27,Gabon,0
2020/02/28,Gabon,0
2020/02/29,Gabon,0
2020/03/01,Gabon,0
2020/03/02,Gabon,0
2020/03/03,Gabon,0
2020/03/04,Gabon,0
2020/03/05,Gabon,0
2020/03/06,Gabon,0
2020/03/07,Gabon,0
2020/03/08,Gabon,0
2020/03/09,Gabon,0
2020/03/10,Gabon,0
2020/03/11,Gabon,0
2020/03/12,Gabon,0
2020/03/13,Gabon,0
2020/03/14,Gabon,1
2020/03/15,Gabon,1
2020/03/16,Gabon,1
2020/03/17,Gabon,1
2020/03/18,Gabon,1
2020/03/19,Gabon,1
2020/03/20,Gabon,3
2020/03/21,Gabon,4
2020/03/22,Gabon,5
2020/03/23,Gabon,5
2020/03/24,Gabon,6
2020/03/25,Gabon,6
2020/03/26,Gabon,7
2020/03/27,Gabon,7
2020/03/28,Gabon,7
2020/03/29,Gabon,7
2020/03/30,Gabon,7
2020/03/31,Gabon,16
2020/04/01,Gabon,18
2020/04/02,Gabon,21
2020/04/03,Gabon,21
2020/04/04,Gabon,21
2020/04/05,Gabon,21
2020/04/06,Gabon,24
2020/04/07,Gabon,30
2020/04/08,Gabon,34
2020/04/09,Gabon,44
2020/04/10,Gabon,44
2020/04/11,Gabon,46
2020/04/12,Gabon,49
2020/04/13,Gabon,57
2020/04/14,Gabon,57
2020/04/15,Gabon,80
2020/04/16,Gabon,80
2020/04/17,Gabon,108
2020/04/18,Gabon,108
2020/04/19,Gabon,109
2020/04/20,Gabon,120
2020/04/21,Gabon,156
2020/04/22,Gabon,166
2020/04/23,Gabon,167
2020/04/24,Gabon,172
2020/04/25,Gabon,176
2020/04/26,Gabon,176
2020/04/27,Gabon,211
2020/04/28,Gabon,238
2020/04/29,Gabon,276
2020/04/30,Gabon,276
2020/05/01,Gabon,276
2020/05/02,Gabon,335
2020/05/03,Gabon,335
2020/05/04,Gabon,367
2020/05/05,Gabon,397
2020/05/06,Gabon,397
2020/05/07,Gabon,504
2020/05/08,Gabon,620
2020/05/09,Gabon,661
2020/05/10,Gabon,661
2020/05/11,Gabon,802
2020/05/12,Gabon,863
2020/05/13,Gabon,1004
2020/05/14,Gabon,1104
2020/05/15,Gabon,1209
2020/05/16,Gabon,1320
2020/05/17,Gabon,1320
2020/05/18,Gabon,1432
2020/05/19,Gabon,1502
2020/05/20,Gabon,1567
2020/05/21,Gabon,1567
2020/05/22,Gabon,1728
2020/05/23,Gabon,1934
2020/05/24,Gabon,1934
2020/05/25,Gabon,2135
2020/05/26,Gabon,2238
2020/05/27,Gabon,2319
2020/05/28,Gabon,2431
2020/05/29,Gabon,2613
2020/05/30,Gabon,2655
2020/05/31,Gabon,2655
2020/06/01,Gabon,2655
2020/06/02,Gabon,2803
2020/06/03,Gabon,2902
2020/06/04,Gabon,2955
2020/06/05,Gabon,3101
2020/06/06,Gabon,3101
2020/06/07,Gabon,3101
2020/06/08,Gabon,3101
2020/06/09,Gabon,3247
2020/06/10,Gabon,3375
2020/06/11,Gabon,3463
2020/06/12,Gabon,3463
2020/06/13,Gabon,3463
2020/06/14,Gabon,3463
2020/06/15,Gabon,4033
2020/06/16,Gabon,4114
2020/06/17,Gabon,4229
2020/06/18,Gabon,4340
2020/06/19,Gabon,4428
2020/06/20,Gabon,4428
2020/06/21,Gabon,4428
2020/06/22,Gabon,4739
2020/06/23,Gabon,4849
2020/06/24,Gabon,4956
2020/06/25,Gabon,5087
2020/06/26,Gabon,5209
2020/06/27,Gabon,5209
2020/06/28,Gabon,5209
2020/06/29,Gabon,5394
2020/06/30,Gabon,5394
2020/07/01,Gabon,5513
2020/07/02,Gabon,5513
2020/07/03,Gabon,5620
2020/07/04,Gabon,5620
2020/07/05,Gabon,5620
2020/07/06,Gabon,5743
2020/07/07,Gabon,5743
2020/07/08,Gabon,5871
2020/07/09,Gabon,5871
2020/07/10,Gabon,5942
2020/07/11,Gabon,5942
2020/07/12,Gabon,5942
2020/07/13,Gabon,6026
2020/07/14,Gabon,6026
2020/07/15,Gabon,6121
2020/07/16,Gabon,6121
2020/07/17,Gabon,6315
2020/07/18,Gabon,6315
2020/07/19,Gabon,6315
2020/07/20,Gabon,6433
2020/07/21,Gabon,6433
2020/07/22,Gabon,6588
2020/07/23,Gabon,6588
2020/07/24,Gabon,6984
2020/07/25,Gabon,6984
2020/07/26,Gabon,6984
2020/07/27,Gabon,7189
2020/07/28,Gabon,7189
2020/07/29,Gabon,7352
2020/07/30,Gabon,7352
2020/07/31,Gabon,7352
2020/08/01,Gabon,7531
2020/08/02,Gabon,7531
2020/08/03,Gabon,7646
2020/08/04,Gabon,7646
2020/08/05,Gabon,7787
2020/08/06,Gabon,7787
2020/08/07,Gabon,7923
2020/08/08,Gabon,7923
2020/08/09,Gabon,7923
2020/08/10,Gabon,8006
2020/08/11,Gabon,8006
2020/08/12,Gabon,8077
2020/08/13,Gabon,8077
2020/08/14,Gabon,8225
2020/08/15,Gabon,8225
2020/08/16,Gabon,8225
2020/08/17,Gabon,8270
2020/08/18,Gabon,8270
2020/08/19,Gabon,8319
2020/08/20,Gabon,8319
2020/08/21,Gabon,8388
2020/08/22,Gabon,8388
2020/08/23,Gabon,8388
2020/08/24,Gabon,8409
2020/08/25,Gabon,8409
2020/08/26,Gabon,8468
2020/08/27,Gabon,8468
2020/08/28,Gabon,8505
2020/08/29,Gabon,8505
2020/08/30,Gabon,8505
2020/08/31,Gabon,8533
2020/09/01,Gabon,8533
2020/09/02,Gabon,8538
2020/09/03,Gabon,8538
2020/09/04,Gabon,8601
2020/09/05,Gabon,8601
2020/09/06,Gabon,8601
2020/09/07,Gabon,8608
2020/09/08,Gabon,8608
2020/09/09,Gabon,8621
2020/09/10,Gabon,8621
2020/09/11,Gabon,8643
2020/09/12,Gabon,8643
2020/09/13,Gabon,8643
2020/09/14,Gabon,8654
2020/09/15,Gabon,8654
2020/09/16,Gabon,8678
2020/09/17,Gabon,8678
2020/09/18,Gabon,8696
2020/09/19,Gabon,8696
2020/09/20,Gabon,8696
2020/09/21,Gabon,8704
2020/09/22,Gabon,8704
2020/09/23,Gabon,8716
2020/09/24,Gabon,8716
2020/09/25,Gabon,8728
2020/09/26,Gabon,8728
2020/09/27,Gabon,8728
2020/09/28,Gabon,8728
2020/09/29,Gabon,8752
2020/09/30,Gabon,8766
2020/10/01,Gabon,8766
2020/10/02,Gabon,8797
2020/10/03,Gabon,8797
2020/10/04,Gabon,8797
2020/10/05,Gabon,8808
2020/10/06,Gabon,8808
2020/10/07,Gabon,8815
2020/10/08,Gabon,8815
2020/10/09,Gabon,8835
2020/10/10,Gabon,8835
2020/10/11,Gabon,8835
2020/10/12,Gabon,8860
2020/10/13,Gabon,8860
2020/10/14,Gabon,8869
2020/10/15,Gabon,8869
2020/10/16,Gabon,8881
2020/10/17,Gabon,8881
2020/10/18,Gabon,8881
2020/10/19,Gabon,8884
2020/10/20,Gabon,8884
2020/10/21,Gabon,8901
2020/10/22,Gabon,8901
2020/10/23,Gabon,8919
2020/10/24,Gabon,8919
2020/10/25,Gabon,8919
2020/10/26,Gabon,8937
2020/10/27,Gabon,8937
2020/10/28,Gabon,8957
2020/10/29,Gabon,8957
2020/10/30,Gabon,8968
2020/10/31,Gabon,8968
2020/11/01,Gabon,8968
2020/11/02,Gabon,8984
2020/11/03,Gabon,8984
2020/11/04,Gabon,9005
2020/11/05,Gabon,9005
2020/11/06,Gabon,9022
2020/11/07,Gabon,9022
2020/11/08,Gabon,9022
2020/11/09,Gabon,9029
2020/11/10,Gabon,9029
2020/11/11,Gabon,9048
2020/11/12,Gabon,9048
2020/11/13,Gabon,9062
2020/11/14,Gabon,9062
2020/11/15,Gabon,9062
2020/11/16,Gabon,9084
2020/11/17,Gabon,9084
2020/11/18,Gabon,9084
2020/11/19,Gabon,9116
2020/11/20,Gabon,9131
2020/11/21,Gabon,9131
2020/11/22,Gabon,9131
2020/11/23,Gabon,9150
2020/11/24,Gabon,9150
2020/11/25,Gabon,9173
2020/11/26,Gabon,9173
2020/11/27,Gabon,9191
2020/11/28,Gabon,9191
2020/11/29,Gabon,9191
2020/11/30,Gabon,9214
2020/12/01,Gabon,9214
2020/12/02,Gabon,9239
2020/12/03,Gabon,9239
2020/12/04,Gabon,9254
2020/12/05,Gabon,9254
2020/12/06,Gabon,9254
2020/12/07,Gabon,9278
2020/12/08,Gabon,9278
2020/12/09,Gabon,9300
2020/12/10,Gabon,9300
2020/12/11,Gabon,9330
2020/12/12,Gabon,9330
2020/12/13,Gabon,9330
2020/12/14,Gabon,9351
2020/12/15,Gabon,9351
2020/12/16,Gabon,9373
2020/12/17,Gabon,9373
2020/12/18,Gabon,9400
2020/12/19,Gabon,9400
2020/12/20,Gabon,9400
2020/12/21,Gabon,9420
2020/12/22,Gabon,9420
2020/12/23,Gabon,9469
2020/12/24,Gabon,9469
2020/12/25,Gabon,9497
2020/12/26,Gabon,9497
2020/12/27,Gabon,9497
2020/12/28,Gabon,9510
2020/12/29,Gabon,9510
2020/12/30,Gabon,9571
2020/12/31,Gabon,9571
2021/01/01,Gabon,9571
2021/01/02,Gabon,9571
2021/01/03,Gabon,9571
2021/01/04,Gabon,9605
2021/01/05,Gabon,9605
2021/01/06,Gabon,9641
2021/01/07,Gabon,9641
2021/01/08,Gabon,9694
2021/01/09,Gabon,9694
2021/01/10,Gabon,9694
2021/01/11,Gabon,9740
2021/01/12,Gabon,9740
2021/01/13,Gabon,9819
2021/01/14,Gabon,9819
2021/01/15,Gabon,9899
2021/01/16,Gabon,9899
2021/01/17,Gabon,9899
2021/01/18,Gabon,10019
2021/01/19,Gabon,10019
2021/01/20,Gabon,10120
2021/01/21,Gabon,10120
2021/01/22,Gabon,10278
2021/01/23,Gabon,10278
2021/01/24,Gabon,10278
2021/01/25,Gabon,10411
2021/01/26,Gabon,10411
2021/01/27,Gabon,10536
2021/01/28,Gabon,10536
2021/01/29,Gabon,10748
2021/01/30,Gabon,10748
2021/01/31,Gabon,10748
2021/02/01,Gabon,10952
2021/02/02,Gabon,10952
2021/02/03,Gabon,11129
2021/02/04,Gabon,11129
2021/02/05,Gabon,11457
2021/02/06,Gabon,11457
2021/02/07,Gabon,11457
2021/02/08,Gabon,11836
2021/02/09,Gabon,11836
2021/02/10,Gabon,12171
2021/02/11,Gabon,12171
2021/02/12,Gabon,12577
2021/02/13,Gabon,12577
2021/02/14,Gabon,12577
2021/02/15,Gabon,12865
2021/02/16,Gabon,12865
2021/02/17,Gabon,13107
2021/02/18,Gabon,13107
2021/02/19,Gabon,13553
2021/02/20,Gabon,13553
2021/02/21,Gabon,13553
2021/02/22,Gabon,13884
2021/02/23,Gabon,13884
2021/02/24,Gabon,14234
2021/02/25,Gabon,14234
2021/02/26,Gabon,14564
2021/02/27,Gabon,14564
2021/02/28,Gabon,14564
2021/03/01,Gabon,14849
2021/03/02,Gabon,14849
2021/03/03,Gabon,15254
2021/03/04,Gabon,15254
2021/03/05,Gabon,15254
2021/03/06,Gabon,15625
2021/03/07,Gabon,15625
2021/03/08,Gabon,16015
2021/03/09,Gabon,16015
2021/03/10,Gabon,16313
2021/03/11,Gabon,16313
2021/03/12,Gabon,16660
2021/03/13,Gabon,16660
2021/03/14,Gabon,16660
2021/03/15,Gabon,16945
2021/03/16,Gabon,16945
2021/03/17,Gabon,17297
2021/03/18,Gabon,17297
2021/03/19,Gabon,17711
2021/03/20,Gabon,17711
2021/03/21,Gabon,17711
2021/03/22,Gabon,18078
2021/03/23,Gabon,18078
2021/03/24,Gabon,18426
2021/03/25,Gabon,18426
2021/03/26,Gabon,18426
2021/03/27,Gabon,18777
2021/03/28,Gabon,18777
2021/03/29,Gabon,19140
2021/03/30,Gabon,19140
2021/03/31,Gabon,19550
2021/04/01,Gabon,19550
2021/04/02,Gabon,19863
2021/04/03,Gabon,19863
2021/04/04,Gabon,19863
2021/04/05,Gabon,19863
2021/04/06,Gabon,19863
2021/04/07,Gabon,20265
2021/04/08,Gabon,20265
2021/04/09,Gabon,20636
2021/04/10,Gabon,20636
2021/04/11,Gabon,20636
2021/04/12,Gabon,20971
2021/04/13,Gabon,20971
2021/04/14,Gabon,21566
2021/04/15,Gabon,21566
2021/04/16,Gabon,21566
2021/04/17,Gabon,21858
2021/04/18,Gabon,21858
2021/04/19,Gabon,22032
2021/04/20,Gabon,22032
2021/04/21,Gabon,22228
2021/04/22,Gabon,22228
2021/04/23,Gabon,22433
2021/04/24,Gabon,22433
2021/04/25,Gabon,22433
2021/04/26,Gabon,22568
2021/04/27,Gabon,22568
2021/04/28,Gabon,22568
2021/04/29,Gabon,22818
2021/04/30,Gabon,23075
2021/05/01,Gabon,23075
2021/05/02,Gabon,23075
2021/05/03,Gabon,23201
2021/05/04,Gabon,23201
2021/05/05,Gabon,23201
2021/05/06,Gabon,23201
2021/05/07,Gabon,23311
2021/05/08,Gabon,23432
2021/05/09,Gabon,23432
2021/05/10,Gabon,23565
2021/05/11,Gabon,23565
2021/05/12,Gabon,23734
2021/05/13,Gabon,23734
2021/05/14,Gabon,23799
2021/05/15,Gabon,23799
2021/05/16,Gabon,23799
2021/05/17,Gabon,23909
2021/05/18,Gabon,23909
2021/05/19,Gabon,24039
2021/05/20,Gabon,24039
2021/05/21,Gabon,24107
2021/05/22,Gabon,24107
2021/05/23,Gabon,24107
2021/05/24,Gabon,24107
2021/05/25,Gabon,24191
2021/05/26,Gabon,24252
2021/05/27,Gabon,24252
2021/05/28,Gabon,24365
2021/05/29,Gabon,24365
2021/05/30,Gabon,24365
2021/05/31,Gabon,24429
2021/06/01,Gabon,24429
2021/06/02,Gabon,24429
2021/06/03,Gabon,24429
2021/06/04,Gabon,24591
2021/06/05,Gabon,24591
2021/06/06,Gabon,24591
2021/06/07,Gabon,24591
2021/06/08,Gabon,24651
2021/06/09,Gabon,24696
2021/06/10,Gabon,24696
2021/06/11,Gabon,24736
2021/06/12,Gabon,24736
2021/06/13,Gabon,24736
2021/06/14,Gabon,24755
2021/06/15,Gabon,24755
2021/06/16,Gabon,24832
2021/06/17,Gabon,24832
2021/06/18,Gabon,24832
2021/06/19,Gabon,24864
2021/06/20,Gabon,24864
2021/06/21,Gabon,24864
2021/06/22,Gabon,24885
2021/06/23,Gabon,24958
2021/06/24,Gabon,24958
2021/06/25,Gabon,24984
2021/06/26,Gabon,24984
2021/06/27,Gabon,24984
2021/06/28,Gabon,24984
2021/06/29,Gabon,24984
2021/06/30,Gabon,24984
2021/07/01,Gabon,25054
2021/07/02,Gabon,25076
2021/07/03,Gabon,25076
2021/07/04,Gabon,25076
2021/07/05,Gabon,25106
2021/07/06,Gabon,25106
2021/07/07,Gabon,25133
2021/07/08,Gabon,25133
2021/07/09,Gabon,25164
2021/07/10,Gabon,25164
2021/07/11,Gabon,25164
2021/07/12,Gabon,25198
2021/07/13,Gabon,25198
2021/07/14,Gabon,25245
2021/07/15,Gabon,25245
2021/07/16,Gabon,25260
2021/07/17,Gabon,25260
2021/07/18,Gabon,25260
2021/07/19,Gabon,25283
2021/07/20,Gabon,25283
